10.0	1696.0
10.01	1700.0
10.02	1688.0
10.03	1707.0
10.04	1674.0
10.05	1677.0
10.06	1728.0
10.07	1725.0
10.08	1692.0
10.09	1688.0
10.1	1664.0
10.11	1661.0
10.12	1670.0
10.13	1622.0
10.14	1612.0
10.15	1619.0
10.16	1657.0
10.17	1699.0
10.18	1677.0
10.19	1616.0
10.2	1652.0
10.21	1671.0
10.22	1684.0
10.23	1694.0
10.24	1712.0
10.25	1741.0
10.26	1751.0
10.27	1719.0
10.28	1702.0
10.29	1700.0
10.3	1747.0
10.31	1749.0
10.32	1718.0
10.33	1730.0
10.34	1686.0
10.35	1701.0
10.36	1686.0
10.37	1696.0
10.38	1662.0
10.39	1657.0
10.4	1675.0
10.41	1658.0
10.42	1680.0
10.43	1720.0
10.44	1711.0
10.45	1729.0
10.46	1724.0
10.47	1721.0
10.48	1692.0
10.49	1706.0
10.5	1709.0
10.51	1714.0
10.52	1701.0
10.53	1724.0
10.54	1730.0
10.55	1720.0
10.56	1696.0
10.57	1725.0
10.58	1687.0
10.59	1680.0
10.6	1668.0
10.61	1686.0
10.62	1710.0
10.63	1726.0
10.64	1735.0
10.65	1730.0
10.66	1745.0
10.67	1739.0
10.68	1776.0
10.69	1705.0
10.7	1672.0
10.71	1693.0
10.72	1785.0
10.73	1735.0
10.74	1730.0
10.75	1705.0
10.76	1784.0
10.77	1740.0
10.78	1692.0
10.79	1750.0
10.8	1797.0
10.81	1698.0
10.82	1715.0
10.83	1765.0
10.84	1778.0
10.85	1755.0
10.86	1742.0
10.87	1741.0
10.88	1692.0
10.89	1731.0
10.9	1691.0
10.91	1704.0
10.92	1747.0
10.93	1738.0
10.94	1719.0
10.95	1761.0
10.96	1764.0
10.97	1748.0
10.98	1786.0
10.99	1756.0
11.0	1766.0
11.01	1771.0
11.02	1687.0
11.03	1720.0
11.04	1760.0
11.05	1729.0
11.06	1753.0
11.07	1783.0
11.08	1826.0
11.09	1805.0
11.1	1774.0
11.11	1789.0
11.12	1781.0
11.13	1717.0
11.14	1753.0
11.15	1778.0
11.16	1752.0
11.17	1747.0
11.18	1830.0
11.19	1788.0
11.2	1792.0
11.21	1821.0
11.22	1780.0
11.23	1743.0
11.24	1795.0
11.25	1775.0
11.26	1754.0
11.27	1806.0
11.28	1855.0
11.29	1794.0
11.3	1766.0
11.31	1787.0
11.32	1814.0
11.33	1780.0
11.34	1774.0
11.35	1769.0
11.36	1740.0
11.37	1807.0
11.38	1789.0
11.39	1831.0
11.4	1812.0
11.41	1842.0
11.42	1784.0
11.43	1717.0
11.44	1784.0
11.45	1780.0
11.46	1767.0
11.47	1803.0
11.48	1810.0
11.49	1812.0
11.5	1826.0
11.51	1796.0
11.52	1775.0
11.53	1748.0
11.54	1842.0
11.55	1772.0
11.56	1752.0
11.57	1722.0
11.58	1803.0
11.59	1821.0
11.6	1821.0
11.61	1841.0
11.62	1768.0
11.63	1806.0
11.64	1818.0
11.65	1883.0
11.66	1852.0
11.67	1828.0
11.68	1798.0
11.69	1760.0
11.7	1756.0
11.71	1788.0
11.72	1835.0
11.73	1832.0
11.74	1784.0
11.75	1771.0
11.76	1786.0
11.77	1811.0
11.78	1801.0
11.79	1777.0
11.8	1793.0
11.81	1785.0
11.82	1849.0
11.83	1876.0
11.84	1896.0
11.85	1814.0
11.86	1790.0
11.87	1754.0
11.88	1812.0
11.89	1842.0
11.9	1843.0
11.91	1824.0
11.92	1819.0
11.93	1801.0
11.94	1809.0
11.95	1844.0
11.96	1816.0
11.97	1823.0
11.98	1825.0
11.99	1789.0
12.0	1805.0
12.01	1838.0
12.02	1839.0
12.03	1810.0
12.04	1829.0
12.05	1840.0
12.06	1819.0
12.07	1841.0
12.08	1860.0
12.09	1883.0
12.1	1889.0
12.11	1872.0
12.12	1833.0
12.13	1819.0
12.14	1875.0
12.15	1864.0
12.16	1814.0
12.17	1803.0
12.18	1813.0
12.19	1843.0
12.2	1883.0
12.21	1866.0
12.22	1862.0
12.23	1843.0
12.24	1815.0
12.25	1834.0
12.26	1883.0
12.27	1856.0
12.28	1795.0
12.29	1835.0
12.3	1861.0
12.31	1867.0
12.32	1866.0
12.33	1866.0
12.34	1858.0
12.35	1856.0
12.36	1850.0
12.37	1820.0
12.38	1820.0
12.39	1819.0
12.4	1804.0
12.41	1808.0
12.42	1813.0
12.43	1883.0
12.44	1929.0
12.45	1893.0
12.46	1851.0
12.47	1841.0
12.48	1882.0
12.49	1901.0
12.5	1901.0
12.51	1853.0
12.52	1820.0
12.53	1832.0
12.54	1857.0
12.55	1858.0
12.56	1850.0
12.57	1842.0
12.58	1856.0
12.59	1868.0
12.6	1944.0
12.61	1899.0
12.62	1844.0
12.63	1845.0
12.64	1916.0
12.65	1879.0
12.66	1868.0
12.67	1890.0
12.68	1897.0
12.69	1876.0
12.7	1879.0
12.71	1945.0
12.72	1940.0
12.73	1862.0
12.74	1873.0
12.75	1892.0
12.76	1892.0
12.77	1855.0
12.78	1904.0
12.79	1919.0
12.8	1897.0
12.81	1893.0
12.82	1914.0
12.83	1890.0
12.84	1866.0
12.85	1906.0
12.86	1897.0
12.87	1873.0
12.88	1908.0
12.89	1877.0
12.9	1860.0
12.91	1923.0
12.92	1957.0
12.93	1869.0
12.94	1862.0
12.95	1884.0
12.96	1875.0
12.97	1900.0
12.98	1878.0
12.99	1890.0
13.0	1908.0
13.01	1927.0
13.02	1930.0
13.03	1944.0
13.04	1904.0
13.05	1916.0
13.06	1946.0
13.07	1985.0
13.08	1947.0
13.09	1941.0
13.1	1913.0
13.11	1876.0
13.12	1963.0
13.13	1983.0
13.14	1908.0
13.15	1913.0
13.16	1915.0
13.17	1931.0
13.18	1919.0
13.19	1931.0
13.2	1937.0
13.21	1881.0
13.22	1901.0
13.23	1935.0
13.24	1904.0
13.25	1952.0
13.26	1929.0
13.27	1869.0
13.28	1915.0
13.29	1954.0
13.3	1888.0
13.31	1898.0
13.32	1909.0
13.33	1914.0
13.34	1896.0
13.35	1893.0
13.36	1866.0
13.37	1905.0
13.38	1926.0
13.39	1926.0
13.4	1928.0
13.41	1924.0
13.42	1933.0
13.43	1949.0
13.44	1944.0
13.45	1931.0
13.46	1906.0
13.47	1888.0
13.48	1906.0
13.49	1901.0
13.5	1971.0
13.51	1972.0
13.52	1961.0
13.53	1934.0
13.54	1882.0
13.55	1846.0
13.56	1856.0
13.57	1888.0
13.58	1928.0
13.59	1882.0
13.6	1873.0
13.61	1896.0
13.62	1879.0
13.63	1945.0
13.64	1958.0
13.65	1923.0
13.66	1926.0
13.67	1940.0
13.68	1930.0
13.69	1901.0
13.7	1923.0
13.71	1963.0
13.72	1980.0
13.73	1996.0
13.74	1947.0
13.75	1930.0
13.76	1979.0
13.77	1991.0
13.78	1940.0
13.79	1915.0
13.8	1933.0
13.81	1971.0
13.82	1990.0
13.83	1952.0
13.84	1949.0
13.85	1963.0
13.86	1934.0
13.87	1966.0
13.88	1977.0
13.89	1974.0
13.9	1982.0
13.91	1942.0
13.92	1926.0
13.93	1968.0
13.94	1947.0
13.95	1954.0
13.96	1942.0
13.97	1937.0
13.98	1942.0
13.99	1948.0
14.0	1911.0
14.01	1896.0
14.02	1913.0
14.03	1916.0
14.04	1901.0
14.05	1910.0
14.06	1917.0
14.07	1952.0
14.08	1968.0
14.09	1984.0
14.1	1940.0
14.11	1904.0
14.12	1998.0
14.13	2007.0
14.14	2015.0
14.15	2002.0
14.16	1960.0
14.17	1956.0
14.18	1974.0
14.19	2023.0
14.2	1993.0
14.21	1949.0
14.22	1956.0
14.23	1994.0
14.24	2012.0
14.25	2015.0
14.26	2010.0
14.27	2006.0
14.28	1996.0
14.29	1977.0
14.3	1965.0
