10.0	1963
10.01	1889
10.02	1862
10.03	1876
10.04	1909
10.05	1942
10.06	1906
10.07	1871
10.08	1878
10.09	1900
10.1	1887
10.11	1895
10.12	1905
10.13	1937
10.14	1941
10.15	1965
10.16	1917
10.17	1923
10.18	1974
10.19	1930
10.2	1862
10.21	1868
10.22	1941
10.23	1911
10.24	1881
10.25	1880
10.26	1885
10.27	1935
10.28	1881
10.29	1910
10.3	1883
10.31	1900
10.32	1884
10.33	1857
10.34	1947
10.35	1967
10.36	1880
10.37	1976
10.38	1924
10.39	1913
10.4	1921
10.41	1922
10.42	1955
10.43	1987
10.44	1989
10.45	1954
10.46	1994
10.47	2016
10.48	1976
10.49	1977
10.5	2012
10.51	1980
10.52	2011
10.53	1980
10.54	1943
10.55	1969
10.56	1968
10.57	1943
10.58	1948
10.59	2020
10.6	2002
10.61	1941
10.62	1911
10.63	1917
10.64	1935
10.65	1974
10.66	1995
10.67	1981
10.68	1936
10.69	1963
10.7	1996
10.71	1984
10.72	1988
10.73	1966
10.74	1957
10.75	1959
10.76	1961
10.77	1947
10.78	1941
10.79	1932
10.8	1986
10.81	2015
10.82	1993
10.83	1975
10.84	1982
10.85	1971
10.86	1963
10.87	1976
10.88	2002
10.89	1980
10.9	2011
10.91	2049
10.92	2019
10.93	1995
10.94	2056
10.95	2037
10.96	2024
10.97	2006
10.98	2003
10.99	1992
11.0	2063
11.01	2046
11.02	2071
11.03	2028
11.04	2019
11.05	2048
11.06	2052
11.07	2036
11.08	1999
11.09	2053
11.1	2025
11.11	2060
11.12	2066
11.13	2012
11.14	2063
11.15	2011
11.16	1974
11.17	2010
11.18	2071
11.19	2055
11.2	2004
11.21	2000
11.22	2000
11.23	2030
11.24	2025
11.25	2021
11.26	2103
11.27	2107
11.28	2073
11.29	2089
11.3	2047
11.31	2036
11.32	2024
11.33	1991
11.34	2056
11.35	2058
11.36	2067
11.37	2044
11.38	2037
11.39	2071
11.4	2076
11.41	2079
11.42	2038
11.43	2053
11.44	2039
11.45	2044
11.46	2100
11.47	2100
11.48	2041
11.49	2081
11.5	2099
11.51	2058
11.52	2105
11.53	2127
11.54	2073
11.55	2024
11.56	2067
11.57	2134
11.58	2110
11.59	2087
11.6	2085
11.61	2055
11.62	2097
11.63	2129
11.64	2085
11.65	2120
11.66	2117
11.67	2097
11.68	2126
11.69	2165
11.7	2144
11.71	2095
11.72	2069
11.73	2076
11.74	2129
11.75	2086
11.76	2073
11.77	2047
11.78	2106
11.79	2079
11.8	2138
11.81	2110
11.82	2118
11.83	2103
11.84	2132
11.85	2129
11.86	2068
11.87	2056
11.88	2119
11.89	2129
11.9	2115
11.91	2133
11.92	2131
11.93	2152
11.94	2161
11.95	2133
11.96	2101
11.97	2067
11.98	2100
11.99	2110
12.0	2140
12.01	2110
12.02	2079
12.03	2179
12.04	2175
12.05	2187
12.06	2157
12.07	2175
12.08	2146
12.09	2132
12.1	2151
12.11	2163
12.12	2145
12.13	2162
12.14	2096
12.15	2096
12.16	2162
12.17	2135
12.18	2128
12.19	2091
12.2	2136
12.21	2211
12.22	2166
12.23	2140
12.24	2167
12.25	2194
12.26	2189
12.27	2146
12.28	2139
12.29	2150
12.3	2157
12.31	2150
12.32	2150
12.33	2144
12.34	2138
12.35	2086
12.36	2099
12.37	2151
12.38	2124
12.39	2164
12.4	2164
12.41	2115
12.42	2126
12.43	2204
12.44	2196
12.45	2142
12.46	2191
12.47	2161
12.48	2168
12.49	2164
12.5	2148
12.51	2208
12.52	2171
12.53	2154
12.54	2162
12.55	2200
12.56	2213
12.57	2238
12.58	2254
12.59	2205
12.6	2153
12.61	2246
12.62	2235
12.63	2204
12.64	2161
12.65	2175
12.66	2187
12.67	2221
12.68	2144
12.69	2150
12.7	2191
12.71	2219
12.72	2203
12.73	2230
12.74	2238
12.75	2230
12.76	2183
12.77	2196
12.78	2234
12.79	2192
12.8	2220
12.81	2205
12.82	2225
12.83	2195
12.84	2203
12.85	2287
