10.0	1813
10.01	1766
10.02	1778
10.03	1779
10.04	1745
10.05	1714
10.06	1721
10.07	1765
10.08	1747
10.09	1718
10.1	1746
10.11	1758
10.12	1786
10.13	1804
10.14	1728
10.15	1811
10.16	1855
10.17	1841
10.18	1850
10.19	1772
10.2	1706
10.21	1649
10.22	1707
10.23	1761
10.24	1783
10.25	1794
10.26	1800
10.27	1784
10.28	1756
10.29	1765
10.3	1777
10.31	1748
10.32	1716
10.33	1692
10.34	1768
10.35	1793
10.36	1823
10.37	1770
10.38	1817
10.39	1816
10.4	1816
10.41	1788
10.42	1761
10.43	1767
10.44	1764
10.45	1788
10.46	1822
10.47	1804
10.48	1790
10.49	1821
10.5	1818
10.51	1856
10.52	1803
10.53	1866
10.54	1777
10.55	1759
10.56	1844
10.57	1862
10.58	1863
10.59	1857
10.6	1832
10.61	1827
10.62	1805
10.63	1826
10.64	1827
10.65	1830
10.66	1822
10.67	1782
10.68	1823
10.69	1842
10.7	1809
10.71	1843
10.72	1778
10.73	1797
10.74	1805
10.75	1840
10.76	1834
10.77	1826
10.78	1837
10.79	1837
10.8	1841
10.81	1889
10.82	1871
10.83	1866
10.84	1845
10.85	1823
10.86	1841
10.87	1883
10.88	1879
10.89	1906
10.9	1860
10.91	1851
10.92	1867
10.93	1870
10.94	1868
10.95	1831
10.96	1854
10.97	1848
10.98	1848
10.99	1877
11.0	1887
11.01	1887
11.02	1851
11.03	1858
11.04	1896
11.05	1896
11.06	1928
11.07	1924
11.08	1892
11.09	1856
11.1	1851
11.11	1868
11.12	1868
11.13	1906
11.14	1921
11.15	1914
11.16	1908
11.17	1883
11.18	1915
11.19	1905
11.2	1886
11.21	1866
11.22	1942
11.23	1925
11.24	1920
11.25	1928
11.26	1923
11.27	1877
11.28	1905
11.29	1878
11.3	1855
11.31	1867
11.32	1894
11.33	1844
11.34	1903
11.35	1898
11.36	1902
11.37	1862
11.38	1859
11.39	1889
11.4	1895
11.41	1914
11.42	1928
11.43	1885
11.44	1911
11.45	1930
11.46	1881
11.47	1886
11.48	1927
11.49	1932
11.5	1916
11.51	1937
11.52	1923
11.53	1930
11.54	1873
11.55	1902
11.56	1898
11.57	1848
11.58	1903
11.59	1859
11.6	1881
11.61	1955
11.62	1982
11.63	1940
11.64	1918
11.65	1915
11.66	1913
11.67	1926
11.68	1925
11.69	1954
11.7	1970
11.71	1942
11.72	1892
11.73	1950
11.74	1911
11.75	1945
11.76	1928
11.77	1908
11.78	1852
11.79	1909
11.8	1935
11.81	1924
11.82	1870
11.83	1920
11.84	1960
11.85	1968
11.86	1949
11.87	1966
11.88	1945
11.89	1955
11.9	2008
11.91	1996
11.92	1958
11.93	1959
11.94	1951
11.95	1976
11.96	1977
11.97	1985
11.98	1977
11.99	1951
12.0	1943
12.01	1939
12.02	1968
12.03	1922
12.04	1888
12.05	1950
12.06	1942
12.07	1897
12.08	1938
12.09	1947
12.1	1933
12.11	1922
12.12	1897
12.13	1962
12.14	1974
12.15	1955
12.16	1987
12.17	1999
12.18	2016
12.19	2031
12.2	1948
12.21	1956
12.22	1970
12.23	1991
12.24	1984
12.25	1947
12.26	1956
12.27	1980
12.28	1949
12.29	1937
12.3	2019
12.31	2006
12.32	1974
12.33	1954
12.34	2008
12.35	1986
12.36	1958
12.37	1945
12.38	1949
12.39	1963
12.4	1957
12.41	2024
12.42	2018
12.43	1988
12.44	1970
12.45	1931
12.46	1975
12.47	1978
12.48	1988
12.49	1978
12.5	2017
12.51	1997
12.52	2008
12.53	1999
12.54	1994
12.55	2000
12.56	2006
12.57	1957
12.58	1947
12.59	1971
12.6	1987
12.61	1947
12.62	1968
12.63	1958
12.64	1999
12.65	2004
12.66	1977
12.67	2011
12.68	2003
12.69	1954
12.7	1962
12.71	2007
12.72	1998
12.73	2010
12.74	2026
12.75	2044
12.76	2002
12.77	2000
12.78	2033
12.79	2009
12.8	1983
12.81	1966
12.82	1913
12.83	1961
12.84	2005
12.85	2024
12.86	2030
12.87	2026
12.88	2085
12.89	2043
12.9	2056
12.91	2017
12.92	2034
12.93	2058
12.94	1987
12.95	1994
12.96	1987
12.97	2032
12.98	2079
