10.0	1834
10.01	1898
10.02	1950
10.03	1964
10.04	1952
10.05	1947
10.06	1934
10.07	1966
10.08	1940
10.09	1933
10.1	1948
10.11	1936
10.12	1851
10.13	1939
10.14	2009
10.15	1975
10.16	1885
10.17	1903
10.18	1914
10.19	1935
10.2	2026
10.21	1964
10.22	1924
10.23	1948
10.24	1957
10.25	2006
10.26	2021
10.27	1943
10.28	1891
10.29	1965
10.3	1930
10.31	1920
10.32	1950
10.33	1946
10.34	1974
10.35	1979
10.36	1942
10.37	1960
10.38	1950
10.39	1925
10.4	1914
10.41	1983
10.42	2012
10.43	1957
10.44	1985
10.45	1960
10.46	2022
10.47	2000
10.48	1971
10.49	2002
10.5	1968
10.51	1988
10.52	1944
10.53	2028
10.54	1986
10.55	1961
10.56	1986
10.57	1975
10.58	1991
10.59	2006
10.6	2027
10.61	2014
10.62	2008
10.63	2030
10.64	2035
10.65	2011
10.66	2020
10.67	2024
10.68	2013
10.69	2055
10.7	2034
10.71	1989
10.72	2028
10.73	2082
10.74	2002
10.75	2028
10.76	2000
10.77	1986
10.78	1995
10.79	2035
10.8	1972
10.81	2020
10.82	2040
10.83	2053
10.84	2043
10.85	1975
10.86	1972
10.87	1987
10.88	2042
10.89	2000
10.9	1945
10.91	2016
10.92	2064
10.93	2043
10.94	2072
10.95	2031
10.96	2028
10.97	2044
10.98	2062
10.99	2035
11.0	2064
11.01	2074
11.02	2047
11.03	2050
11.04	2049
11.05	2012
11.06	2024
11.07	2069
11.08	2102
11.09	2063
11.1	2024
11.11	2006
11.12	1997
11.13	2025
11.14	2019
11.15	2067
11.16	2087
11.17	2074
11.18	2059
11.19	2114
11.2	2068
11.21	2040
11.22	2067
11.23	2092
11.24	2053
11.25	2047
11.26	2021
11.27	2037
11.28	2033
11.29	2027
11.3	2086
11.31	2035
11.32	2003
11.33	2097
11.34	2132
11.35	2065
11.36	2066
11.37	2065
11.38	2059
11.39	2109
11.4	2101
11.41	2119
11.42	2090
11.43	2126
11.44	2141
11.45	2094
11.46	2081
11.47	2078
11.48	2100
11.49	2099
11.5	2056
11.51	2115
11.52	2154
11.53	2129
11.54	2088
11.55	2080
11.56	2093
11.57	2057
11.58	2036
11.59	2070
11.6	2108
11.61	2145
11.62	2121
11.63	2078
11.64	2097
11.65	2139
11.66	2096
11.67	2054
11.68	2094
11.69	2119
11.7	2127
11.71	2110
11.72	2091
11.73	2130
11.74	2151
11.75	2141
11.76	2086
11.77	2108
11.78	2133
11.79	2055
11.8	2089
11.81	2075
11.82	2076
11.83	2064
11.84	2143
11.85	2101
11.86	2055
11.87	2101
11.88	2155
11.89	2104
11.9	2106
11.91	2161
11.92	2133
11.93	2167
11.94	2117
11.95	2111
11.96	2114
11.97	2079
11.98	2058
11.99	2124
12.0	2208
12.01	2109
12.02	2126
12.03	2100
12.04	2158
12.05	2223
12.06	2204
12.07	2175
12.08	2155
12.09	2093
12.1	2113
12.11	2102
12.12	2128
12.13	2173
12.14	2181
12.15	2173
12.16	2141
12.17	2184
12.18	2177
12.19	2116
12.2	2133
12.21	2137
12.22	2164
12.23	2156
12.24	2135
12.25	2246
12.26	2189
12.27	2203
12.28	2201
12.29	2159
12.3	2150
12.31	2140
12.32	2125
12.33	2183
12.34	2174
12.35	2163
12.36	2150
12.37	2169
12.38	2212
12.39	2187
12.4	2196
12.41	2157
12.42	2134
12.43	2142
12.44	2128
12.45	2182
12.46	2160
12.47	2200
12.48	2214
12.49	2180
12.5	2175
12.51	2181
12.52	2153
12.53	2191
12.54	2173
12.55	2118
12.56	2188
12.57	2176
12.58	2161
12.59	2245
12.6	2297
12.61	2226
12.62	2158
12.63	2182
12.64	2198
12.65	2263
12.66	2221
12.67	2186
12.68	2183
12.69	2170
12.7	2193
12.71	2185
12.72	2217
12.73	2258
12.74	2239
12.75	2193
12.76	2169
12.77	2182
12.78	2158
12.79	2209
12.8	2235
12.81	2249
12.82	2217
12.83	2230
12.84	2219
12.85	2251
12.86	2180
12.87	2215
12.88	2263
12.89	2282
12.9	2226
12.91	2189
12.92	2236
12.93	2294
12.94	2311
12.95	2266
12.96	2241
12.97	2269
12.98	2292
12.99	2241
13.0	2215
13.01	2246
13.02	2256
13.03	2215
13.04	2200
13.05	2247
13.06	2255
13.07	2265
13.08	2211
13.09	2271
13.1	2310
13.11	2264
13.12	2210
13.13	2208
13.14	2195
13.15	2227
13.16	2250
13.17	2229
13.18	2234
13.19	2281
13.2	2264
13.21	2300
13.22	2287
13.23	2229
13.24	2281
13.25	2272
13.26	2275
13.27	2268
13.28	2249
13.29	2271
13.3	2241
13.31	2221
13.32	2238
13.33	2244
13.34	2268
13.35	2317
13.36	2298
13.37	2277
13.38	2270
13.39	2281
13.4	2288
13.41	2290
13.42	2272
13.43	2272
13.44	2279
13.45	2288
13.46	2297
13.47	2293
13.48	2258
13.49	2285
13.5	2362
13.51	2307
13.52	2336
13.53	2376
13.54	2380
13.55	2277
13.56	2263
13.57	2268
13.58	2322
13.59	2279
13.6	2252
13.61	2254
13.62	2209
13.63	2228
13.64	2272
13.65	2325
13.66	2317
13.67	2272
13.68	2293
13.69	2251
13.7	2265
13.71	2268
13.72	2247
13.73	2275
13.74	2302
13.75	2322
13.76	2323
13.77	2332
13.78	2341
13.79	2280
13.8	2282
13.81	2284
13.82	2249
13.83	2273
13.84	2279
13.85	2251
13.86	2244
13.87	2270
13.88	2298
13.89	2322
13.9	2351
13.91	2368
13.92	2302
13.93	2324
13.94	2280
13.95	2273
13.96	2301
13.97	2326
13.98	2373
13.99	2330
14.0	2304
14.01	2342
14.02	2319
14.03	2297
14.04	2378
14.05	2378
14.06	2302
14.07	2285
14.08	2299
14.09	2313
14.1	2292
14.11	2311
14.12	2354
14.13	2331
14.14	2355
14.15	2328
14.16	2314
14.17	2319
14.18	2330
14.19	2335
14.2	2357
14.21	2344
14.22	2327
14.23	2294
14.24	2290
14.25	2293
14.26	2308
14.27	2356
14.28	2378
14.29	2326
14.3	2340
14.31	2321
14.32	2307
14.33	2348
14.34	2409
14.35	2402
14.36	2327
14.37	2268
14.38	2296
14.39	2328
14.4	2332
14.41	2354
14.42	2333
14.43	2344
14.44	2309
14.45	2307
14.46	2350
14.47	2329
14.48	2301
14.49	2322
14.5	2293
14.51	2285
14.52	2322
14.53	2314
14.54	2310
14.55	2262
14.56	2288
14.57	2293
14.58	2328
14.59	2367
14.6	2319
14.61	2306
14.62	2335
14.63	2323
14.64	2320
14.65	2310
14.66	2269
14.67	2267
14.68	2277
14.69	2266
14.7	2279
14.71	2290
14.72	2300
14.73	2296
14.74	2344
14.75	2408
14.76	2363
14.77	2330
14.78	2294
14.79	2355
14.8	2377
14.81	2330
14.82	2333
14.83	2347
14.84	2354
14.85	2328
14.86	2285
14.87	2291
14.88	2382
14.89	2346
14.9	2318
14.91	2339
14.92	2363
14.93	2332
14.94	2296
14.95	2287
14.96	2287
14.97	2268
14.98	2297
14.99	2308
15.0	2347
15.01	2338
15.02	2314
15.03	2285
15.04	2302
15.05	2349
